hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,12,2015,October,43,20,0,2,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,B,0,No Deposit,105.0,0,Transient-Party,130.0,0,0,Check-Out,2015-10-22
City Hotel,0,3,2015,October,43,19,1,2,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,81.0,0,Transient,132.0,0,0,Check-Out,2015-10-22
City Hotel,0,3,2015,October,43,19,1,2,2,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,81.0,0,Transient,123.0,0,0,Check-Out,2015-10-22
City Hotel,0,3,2015,October,43,19,1,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,81.0,0,Transient,123.0,0,0,Check-Out,2015-10-22
City Hotel,0,1,2015,October,43,22,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,D,A,0,No Deposit,45.0,0,Transient,65.0,0,0,Check-Out,2015-10-22
City Hotel,0,2,2016,January,5,27,0,1,1,0.0,0,BB,PRT,Complementary,Direct,1,0,1,A,G,0,No Deposit,45.0,0,Transient-Party,65.0,0,0,Check-Out,2016-01-28
City Hotel,0,0,2016,June,24,7,0,1,1,0.0,0,BB,PRT,Complementary,Direct,1,0,2,D,D,0,No Deposit,45.0,0,Transient,65.0,0,0,Check-Out,2016-06-08
City Hotel,0,3,2016,July,27,2,0,1,2,1.0,0,BB,PRT,Complementary,Direct,1,0,3,B,B,0,No Deposit,45.0,0,Transient,65.0,0,1,Check-Out,2016-07-03
City Hotel,0,3,2016,July,27,2,0,1,2,0.0,0,BB,PRT,Complementary,Direct,1,0,3,B,B,0,No Deposit,45.0,0,Transient,65.0,0,2,Check-Out,2016-07-03
City Hotel,0,9,2016,July,28,8,0,1,2,0.0,0,BB,PRT,Complementary,Direct,1,0,5,D,E,0,No Deposit,45.0,0,Transient,65.0,0,2,Check-Out,2016-07-09
City Hotel,0,5,2015,October,41,4,6,13,1,0.0,0,BB,BRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,93.0,0,Transient,95.0,0,1,Check-Out,2015-10-23
City Hotel,0,7,2015,October,43,22,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-10-23
City Hotel,0,13,2015,October,43,19,1,3,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,101.0,0,Transient,109.0,0,0,Check-Out,2015-10-23
City Hotel,0,0,2015,October,43,20,0,3,2,0.0,0,BB,DNK,Corporate,Corporate,0,0,0,A,A,0,No Deposit,81.0,0,Transient,123.0,0,0,Check-Out,2015-10-23
City Hotel,0,3,2016,May,20,12,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,1,No Deposit,40.0,0,Transient-Party,67.0,1,2,Check-Out,2016-05-13
City Hotel,0,3,2017,May,19,13,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,D,0,No Deposit,40.0,0,Transient,67.0,1,2,Check-Out,2017-05-14
City Hotel,0,0,2015,October,44,26,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Group,65.0,0,0,Check-Out,2015-10-27
City Hotel,0,0,2016,November,46,7,1,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,40.0,0,Transient,75.0,0,0,Check-Out,2016-11-09
City Hotel,0,34,2015,October,44,25,2,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-10-28
City Hotel,0,7,2015,October,44,27,0,1,2,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,93.0,0,Transient,114.0,0,0,Check-Out,2015-10-28
City Hotel,0,34,2015,October,44,25,2,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-10-28
City Hotel,0,5,2015,October,44,27,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-10-28
City Hotel,0,12,2015,November,48,25,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,40.0,0,Transient-Party,65.0,0,0,Check-Out,2015-11-26
City Hotel,0,2,2016,January,3,14,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,40.0,0,Transient-Party,66.0,0,0,Check-Out,2016-01-15
City Hotel,0,13,2016,February,8,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,40.0,0,Transient,67.0,1,0,Check-Out,2016-02-18
City Hotel,0,1,2016,March,10,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2016-03-02
City Hotel,0,1,2016,April,15,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,5,A,F,0,No Deposit,40.0,0,Transient,67.0,1,0,Check-Out,2016-04-07
City Hotel,0,0,2016,April,16,13,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,6,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2016-04-14
City Hotel,0,8,2016,April,17,20,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,7,A,D,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2016-04-21
City Hotel,1,26,2016,July,29,11,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,8,A,A,1,No Deposit,40.0,0,Transient,65.0,0,0,Canceled,2016-07-06
City Hotel,0,84,2016,September,37,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,8,A,A,1,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2016-09-08
City Hotel,0,91,2016,September,38,14,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,9,A,A,1,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2016-09-16
City Hotel,0,98,2016,September,39,21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,10,A,A,1,No Deposit,40.0,0,Transient,65.0,0,1,Check-Out,2016-09-22
City Hotel,0,105,2016,September,40,28,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,11,A,A,1,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2016-09-29
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,1,16,2015,November,45,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,Non Refund,122.0,0,Transient,95.0,0,0,Canceled,2015-10-28
City Hotel,0,13,2015,October,44,28,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-10-30
City Hotel,0,24,2015,November,45,1,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-11-02
City Hotel,0,10,2016,February,6,4,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,1,No Deposit,40.0,0,Transient-Party,66.0,0,0,Check-Out,2016-02-05
City Hotel,0,37,2016,March,12,13,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,40.0,0,Transient-Party,67.0,1,0,Check-Out,2016-03-14
City Hotel,0,55,2016,March,14,31,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,0,No Deposit,40.0,0,Transient-Party,67.0,1,0,Check-Out,2016-04-02
City Hotel,1,45,2016,April,16,10,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,4,A,A,0,No Deposit,40.0,0,Transient-Party,65.0,0,0,Canceled,2016-04-01
City Hotel,0,37,2016,May,20,8,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,4,A,A,0,No Deposit,40.0,0,Transient-Party,65.0,0,0,Check-Out,2016-05-09
City Hotel,0,51,2016,May,22,22,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,5,A,A,0,No Deposit,40.0,0,Transient-Party,65.0,0,0,Check-Out,2016-05-23
City Hotel,0,75,2016,June,25,15,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,6,A,A,0,No Deposit,40.0,0,Transient-Party,65.0,0,0,Check-Out,2016-06-16
City Hotel,0,86,2016,June,27,26,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,7,A,A,0,No Deposit,40.0,0,Transient-Party,65.0,0,0,Check-Out,2016-06-27
City Hotel,0,24,2015,November,45,1,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-11-02
City Hotel,0,0,2015,November,45,1,1,1,2,1.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,11.0,0,Transient,90.4,0,0,Check-Out,2015-11-02
City Hotel,0,3,2015,November,45,2,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-11-03
City Hotel,0,4,2015,November,47,16,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-11-17
City Hotel,0,0,2016,April,15,4,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2016-04-05
City Hotel,1,7,2015,November,45,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Canceled,2015-11-03
City Hotel,1,7,2015,November,45,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Canceled,2015-11-03
City Hotel,0,3,2015,November,45,2,1,2,1,0.0,0,BB,FRA,Corporate,Direct,0,0,0,A,A,0,No Deposit,91.0,0,Transient,79.0,0,1,Check-Out,2015-11-05
City Hotel,0,9,2015,November,46,11,0,2,1,0.0,0,BB,FRA,Corporate,Direct,0,0,1,A,A,0,No Deposit,91.0,0,Transient,79.0,0,1,Check-Out,2015-11-13
City Hotel,0,7,2016,July,31,25,1,1,1,0.0,0,BB,FRA,Corporate,Direct,1,0,2,A,A,0,No Deposit,91.0,0,Transient,84.0,0,1,Check-Out,2016-07-26
City Hotel,0,5,2016,November,45,2,0,2,1,0.0,0,BB,FRA,Direct,Direct,1,0,3,D,D,0,No Deposit,91.0,0,Transient,94.0,0,1,Check-Out,2016-11-04
City Hotel,0,17,2016,November,49,28,1,1,1,0.0,0,BB,FRA,Direct,Direct,1,0,4,D,D,0,No Deposit,91.0,0,Transient,94.0,0,2,Check-Out,2016-11-30
City Hotel,0,8,2017,February,8,21,0,1,1,0.0,0,BB,FRA,Direct,Direct,1,0,5,A,A,0,No Deposit,91.0,0,Transient,80.0,0,2,Check-Out,2017-02-22
City Hotel,1,23,2015,November,45,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Canceled,2015-11-05
City Hotel,0,23,2015,November,45,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-11-06
City Hotel,0,0,2015,November,45,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,135.0,0,Transient,89.0,0,0,Check-Out,2015-11-06
City Hotel,0,0,2015,November,45,5,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,135.0,0,Transient,89.0,0,0,Check-Out,2015-11-06
City Hotel,0,1,2015,November,45,5,0,2,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,C,0,No Deposit,46.0,0,Transient,65.0,0,0,Check-Out,2015-11-07
City Hotel,0,1,2016,March,12,15,0,2,1,0.0,0,BB,PRT,Complementary,Direct,1,0,1,A,A,0,No Deposit,46.0,0,Transient,55.0,1,0,Check-Out,2016-03-17
City Hotel,0,0,2015,November,46,9,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,137.0,0,Transient,65.0,0,0,Check-Out,2015-11-10
City Hotel,0,1,2015,November,46,10,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,45.0,0,Transient,65.0,0,0,Check-Out,2015-11-11
City Hotel,0,1,2015,November,46,10,0,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,45.0,0,Transient,65.0,0,0,Check-Out,2015-11-11
City Hotel,0,2,2015,December,50,9,0,1,1,0.0,0,BB,PRT,Complementary,Direct,1,0,1,A,A,0,No Deposit,45.0,0,Transient,65.0,0,0,Check-Out,2015-12-10
City Hotel,0,0,2016,January,5,30,0,1,2,0.0,0,BB,PRT,Complementary,Direct,1,0,2,A,A,0,No Deposit,45.0,0,Transient,65.0,1,0,Check-Out,2016-01-31
City Hotel,0,2,2015,November,46,11,0,1,2,2.0,0,BB,PRT,Corporate,Corporate,0,0,0,F,F,0,No Deposit,139.0,0,Transient,95.0,0,1,Check-Out,2015-11-12
City Hotel,0,0,2016,September,40,30,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,D,F,0,No Deposit,139.0,0,Transient,110.0,0,1,Check-Out,2016-10-02
City Hotel,0,9,2015,November,46,11,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-11-12
City Hotel,0,9,2015,November,46,11,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-11-12
City Hotel,0,47,2015,November,46,11,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,2,No Deposit,40.0,0,Transient,65.0,0,1,Check-Out,2015-11-13
City Hotel,0,47,2015,November,46,11,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-11-12
City Hotel,1,13,2015,November,48,22,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Canceled,2015-11-12
City Hotel,0,47,2015,November,46,11,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-11-12
City Hotel,1,17,2015,November,46,12,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Canceled,2015-11-12
City Hotel,0,1,2016,May,21,18,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,0,A,A,0,No Deposit,40.0,0,Transient,67.0,1,0,Check-Out,2016-05-19
City Hotel,0,26,2016,July,29,11,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,1,A,A,1,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2016-07-12
City Hotel,0,91,2016,September,38,14,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,2,A,D,1,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2016-09-16
City Hotel,0,98,2016,September,39,21,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,3,A,A,1,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2016-09-22
City Hotel,0,105,2016,September,40,28,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,4,A,D,1,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2016-09-29
City Hotel,0,3,2017,July,28,10,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,5,A,A,0,No Deposit,40.0,0,Transient,65.0,0,2,Check-Out,2017-07-11
City Hotel,0,9,2015,November,46,11,0,2,1,0.0,0,BB,FRA,Corporate,Direct,0,0,0,A,A,0,No Deposit,91.0,0,Transient,79.0,0,1,Check-Out,2015-11-13
City Hotel,0,21,2017,January,5,30,1,1,1,0.0,0,BB,FRA,Direct,Direct,1,0,1,A,A,1,No Deposit,91.0,0,Transient,80.0,0,1,Check-Out,2017-01-31
City Hotel,0,13,2017,February,7,13,1,1,1,0.0,0,BB,FRA,Direct,Direct,1,0,2,A,A,1,No Deposit,91.0,0,Transient,80.0,0,2,Check-Out,2017-02-15
City Hotel,0,3,2017,February,8,20,1,1,1,0.0,0,BB,FRA,Direct,Direct,1,0,3,A,A,0,No Deposit,91.0,0,Transient,80.0,0,2,Check-Out,2017-02-22
City Hotel,0,17,2017,March,12,20,1,1,1,0.0,0,BB,FRA,Direct,Direct,1,0,4,A,A,0,No Deposit,91.0,0,Transient,80.0,0,2,Check-Out,2017-03-21
City Hotel,0,0,2015,November,46,12,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,139.0,0,Transient,84.0,0,0,Check-Out,2015-11-13
City Hotel,0,1,2015,November,46,14,0,1,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,144.0,0,Transient-Party,79.0,0,0,Check-Out,2015-11-15
City Hotel,0,1,2016,February,7,13,0,1,1,0.0,0,BB,ITA,Corporate,Corporate,1,0,1,A,A,0,No Deposit,144.0,0,Transient-Party,79.0,0,0,Check-Out,2016-02-14
City Hotel,0,1,2015,November,46,14,0,1,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,144.0,0,Transient-Party,79.0,0,0,Check-Out,2015-11-15
City Hotel,0,1,2015,November,46,14,0,1,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,144.0,0,Transient-Party,79.0,0,0,Check-Out,2015-11-15
City Hotel,0,1,2015,November,46,14,0,1,1,0.0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,144.0,0,Transient-Party,79.0,0,0,Check-Out,2015-11-15
City Hotel,0,13,2015,November,47,15,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-11-16
City Hotel,0,13,2015,November,47,15,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-11-16
City Hotel,0,31,2015,December,51,17,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Check-Out,2015-12-19
City Hotel,0,10,2016,February,6,4,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,1,No Deposit,40.0,0,Transient-Party,66.0,0,0,Check-Out,2016-02-05
City Hotel,0,37,2016,March,12,13,1,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,A,1,No Deposit,40.0,0,Transient-Party,77.0,0,0,Check-Out,2016-03-14
City Hotel,0,55,2016,March,14,31,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,5,A,A,0,No Deposit,40.0,0,Transient-Party,65.0,0,0,Check-Out,2016-04-02
City Hotel,1,45,2016,April,16,10,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,6,A,A,0,No Deposit,40.0,0,Transient-Party,65.0,0,0,Canceled,2016-04-01
City Hotel,0,7,2015,November,47,16,1,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,142.0,0,Transient,79.0,0,0,Check-Out,2015-11-17
City Hotel,1,22,2015,November,47,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,127.0,0,Transient-Party,62.0,0,0,Canceled,2015-11-17
City Hotel,0,22,2015,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,127.0,0,Transient-Party,62.0,0,1,Check-Out,2015-11-18
City Hotel,0,22,2015,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,127.0,0,Transient-Party,62.0,0,0,Check-Out,2015-11-18
City Hotel,0,22,2015,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,127.0,0,Transient-Party,62.0,0,0,Check-Out,2015-11-18
City Hotel,0,22,2015,November,47,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,127.0,0,Transient-Party,62.0,0,1,Check-Out,2015-11-18
City Hotel,0,8,2016,April,14,1,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,1,No Deposit,127.0,0,Transient,84.0,0,1,Check-Out,2016-04-03
City Hotel,0,22,2015,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,127.0,0,Transient-Party,62.0,0,0,Check-Out,2015-11-18
City Hotel,0,22,2015,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,127.0,0,Transient-Party,62.0,0,0,Check-Out,2015-11-18
City Hotel,0,22,2015,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,127.0,0,Transient-Party,62.0,0,1,Check-Out,2015-11-18
City Hotel,0,22,2015,November,47,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,127.0,0,Transient-Party,62.0,0,0,Check-Out,2015-11-18
City Hotel,0,22,2015,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,D,1,No Deposit,127.0,0,Transient-Party,62.0,0,1,Check-Out,2015-11-18
City Hotel,0,22,2015,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,127.0,0,Transient-Party,62.0,0,0,Check-Out,2015-11-18
City Hotel,0,22,2015,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,127.0,0,Transient-Party,71.0,0,0,Check-Out,2015-11-18
City Hotel,0,22,2015,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,127.0,0,Transient-Party,62.0,0,0,Check-Out,2015-11-18
City Hotel,0,22,2015,November,47,17,0,1,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,A,B,0,No Deposit,127.0,0,Transient-Party,62.0,0,0,Check-Out,2015-11-18
City Hotel,0,3,2015,November,47,16,1,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,46.0,0,Transient,65.0,0,0,Check-Out,2015-11-18
City Hotel,0,3,2015,November,47,16,1,1,1,0.0,0,BB,PRT,Complementary,Direct,0,0,0,A,A,0,No Deposit,46.0,0,Transient,65.0,0,0,Check-Out,2015-11-18
City Hotel,1,8,2017,March,11,15,0,1,1,0.0,0,BB,PRT,Complementary,Direct,1,1,1,A,A,0,No Deposit,46.0,0,Transient,79.0,0,0,Canceled,2017-03-07
City Hotel,1,1,2015,November,47,19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,0,A,A,0,No Deposit,40.0,0,Transient,65.0,0,0,Canceled,2015-11-18
City Hotel,0,2,2015,November,47,20,0,2,2,2.0,0,BB,PRT,Direct,Direct,1,0,0,C,C,3,No Deposit,72.0,0,Transient,74.0,0,1,Check-Out,2015-11-22
City Hotel,0,4,2016,February,6,1,1,1,1,0.0,0,BB,PRT,Corporate,Direct,1,0,1,A,A,0,No Deposit,72.0,0,Transient,41.0,0,1,Check-Out,2016-02-02
