hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,0,4,2016,January,5,30,2,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66.0,0,0,Check-Out,2016-02-02
City Hotel,0,63,2016,November,49,28,1,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.0,0,0,Check-Out,2016-12-02
City Hotel,0,184,2017,July,28,11,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,120.6,0,1,Check-Out,2017-07-18
City Hotel,0,0,2016,April,16,11,1,1,2,0.0,0,BB,GBR,Direct,GDS,0,0,0,A,A,0,No Deposit,0,Transient,114.0,0,0,Check-Out,2016-04-13
Resort Hotel,0,92,2016,April,17,21,0,2,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,49.0,0,2,Check-Out,2016-04-23
City Hotel,1,80,2017,February,7,13,1,2,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,86.4,0,0,Canceled,2016-11-26
City Hotel,0,145,2015,August,36,31,1,2,2,0.0,0,HB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,80.0,0,1,Check-Out,2015-09-03
City Hotel,0,9,2016,May,22,26,0,1,1,0.0,0,BB,ITA,Aviation,Corporate,1,0,1,D,D,0,No Deposit,0,Transient,110.0,0,0,Check-Out,2016-05-27
City Hotel,0,28,2015,September,38,15,0,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,105.0,1,1,Check-Out,2015-09-18
Resort Hotel,0,68,2016,December,53,29,2,5,2,0.0,0,Undefined,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,94.29,0,1,Check-Out,2017-01-05
Resort Hotel,0,29,2016,October,44,25,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.0,0,1,Check-Out,2016-10-27
City Hotel,0,149,2016,June,23,3,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,124.2,1,0,Check-Out,2016-06-04
City Hotel,0,24,2016,September,38,11,1,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,0,Transient,0.0,0,1,Check-Out,2016-09-12
Resort Hotel,0,215,2016,June,24,11,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,0,Transient,99.0,0,2,Check-Out,2016-06-18
City Hotel,0,138,2015,July,30,25,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,60.0,0,0,Check-Out,2015-07-26
Resort Hotel,0,7,2016,April,18,30,0,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,46.0,1,0,Check-Out,2016-05-01
Resort Hotel,0,114,2017,July,29,16,2,2,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,116.5,0,0,Check-Out,2017-07-20
City Hotel,0,0,2016,May,19,2,1,3,1,0.0,0,BB,SVN,Aviation,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,95.0,0,0,Check-Out,2016-05-06
City Hotel,1,105,2016,May,19,5,0,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117.3,0,0,Canceled,2016-04-22
City Hotel,0,1,2017,February,5,2,0,2,2,0.0,0,FB,PRT,Complementary,Direct,1,0,4,G,E,0,No Deposit,0,Transient,0.0,1,3,Check-Out,2017-02-04
City Hotel,1,65,2016,June,26,21,0,3,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.1,0,0,Canceled,2016-04-17
Resort Hotel,0,12,2016,October,45,30,2,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,1,E,E,0,No Deposit,0,Transient,92.5,1,1,Check-Out,2016-11-01
City Hotel,1,13,2017,January,4,24,6,15,2,0.0,0,SC,AGO,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.8,0,1,Canceled,2017-01-23
City Hotel,1,111,2017,March,13,31,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.1,0,0,Canceled,2017-01-07
City Hotel,0,0,2015,September,39,25,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,180.0,0,0,Check-Out,2015-09-26
Resort Hotel,0,143,2016,September,40,26,3,7,1,0.0,0,HB,CN,Groups,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient-Party,83.0,0,0,Check-Out,2016-10-06
City Hotel,1,44,2016,October,42,14,2,2,2,0.0,0,BB,HRV,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,148.28,0,2,Canceled,2016-09-03
City Hotel,0,75,2017,February,7,17,2,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,96.9,0,2,Check-Out,2017-02-21
Resort Hotel,0,115,2015,July,28,10,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.6,0,2,Check-Out,2015-07-19
City Hotel,0,53,2017,June,25,18,2,1,1,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,150.0,0,2,Check-Out,2017-06-21
City Hotel,0,54,2016,March,12,14,1,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,92.0,0,1,Check-Out,2016-03-19
Resort Hotel,1,129,2017,August,33,19,2,5,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,192.8,0,0,Canceled,2017-08-09
Resort Hotel,1,64,2017,August,34,20,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,250.0,0,1,Canceled,2017-06-18
City Hotel,1,52,2017,March,11,16,0,3,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.2,0,0,Canceled,2017-03-12
City Hotel,0,39,2017,February,7,15,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,106.0,0,0,Check-Out,2017-02-17
City Hotel,0,61,2015,July,28,11,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,55.96,0,0,Check-Out,2015-07-14
Resort Hotel,0,4,2016,February,9,24,0,4,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,28.1,0,0,Check-Out,2016-02-28
City Hotel,0,126,2017,June,24,16,2,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,99.0,0,0,Check-Out,2017-06-20
City Hotel,1,93,2017,May,18,5,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,135.0,0,0,Canceled,2017-02-02
City Hotel,0,136,2017,August,35,29,0,5,1,0.0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,131.0,0,2,Check-Out,2017-09-03
Resort Hotel,0,2,2016,April,15,4,1,0,1,0.0,0,BB,GBR,Direct,Direct,1,0,4,A,E,0,No Deposit,0,Transient,61.0,0,0,Check-Out,2016-04-05
Resort Hotel,0,0,2015,August,35,29,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,134.0,0,1,Check-Out,2015-08-31
City Hotel,1,219,2016,August,33,8,1,5,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,158.95,0,0,Canceled,2016-03-27
City Hotel,1,19,2016,December,53,31,2,2,2,0.0,0,BB,BIH,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,110.5,0,0,Canceled,2016-12-13
Resort Hotel,1,139,2017,June,24,17,1,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,140.0,0,1,Canceled,2017-06-08
Resort Hotel,0,169,2016,March,14,31,0,3,2,0.0,0,BB,POL,Groups,Direct,0,0,0,A,E,1,Refundable,0,Transient-Party,66.0,0,0,Check-Out,2016-04-03
City Hotel,1,28,2016,June,26,21,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,126.0,0,1,No-Show,2016-06-21
Resort Hotel,1,143,2016,May,22,27,0,2,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,100.55,0,0,Canceled,2016-05-11
Resort Hotel,0,7,2016,December,52,20,0,1,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,43.0,0,1,Check-Out,2016-12-21
City Hotel,0,81,2016,December,53,31,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,254.0,0,4,Check-Out,2017-01-02
City Hotel,0,116,2017,August,34,20,2,2,2,2.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,178.5,0,0,Check-Out,2017-08-24
City Hotel,0,24,2016,October,42,11,0,3,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,160.0,0,0,Check-Out,2016-10-14
Resort Hotel,1,151,2016,June,24,7,4,10,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.5,0,1,Canceled,2016-01-12
City Hotel,0,63,2016,August,34,15,1,2,2,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,63.75,0,0,Check-Out,2016-08-18
City Hotel,0,5,2016,June,27,26,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109.0,0,1,Check-Out,2016-06-27
Resort Hotel,0,38,2016,October,44,28,0,2,2,0.0,0,BB,NLD,Corporate,Corporate,0,0,0,F,F,2,No Deposit,0,Transient,51.0,1,0,Check-Out,2016-10-30
Resort Hotel,0,21,2015,July,31,31,1,2,2,2.0,0,BB,BRA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,188.0,0,1,Check-Out,2015-08-03
City Hotel,0,85,2016,August,32,5,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126.9,0,1,Check-Out,2016-08-06
City Hotel,0,68,2017,August,31,5,1,1,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,249.0,0,0,Check-Out,2017-08-07
Resort Hotel,0,315,2017,August,33,14,3,10,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,134.85,0,0,Check-Out,2017-08-27
Resort Hotel,0,230,2016,February,7,12,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,31.88,0,3,Check-Out,2016-02-15
Resort Hotel,1,18,2015,July,31,31,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,149.7,0,1,Canceled,2015-07-15
City Hotel,0,116,2017,May,19,11,0,3,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,120.0,0,1,Check-Out,2017-05-14
Resort Hotel,0,2,2016,February,7,10,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,30.0,0,2,Check-Out,2016-02-11
City Hotel,0,93,2017,March,11,14,0,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,74.8,0,2,Check-Out,2017-03-18
City Hotel,0,146,2017,April,15,10,1,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,101.25,0,1,Check-Out,2017-04-14
Resort Hotel,1,73,2015,September,39,21,1,4,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,72.0,0,0,Canceled,2015-07-11
City Hotel,0,14,2015,December,49,3,2,5,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,55.0,0,0,Check-Out,2015-12-10
Resort Hotel,0,4,2017,May,20,15,1,0,1,0.0,0,HB,PRT,Online TA,TA/TO,1,0,3,A,A,0,No Deposit,0,Transient,48.38,0,0,Check-Out,2017-05-16
City Hotel,1,12,2017,January,1,1,2,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,153.5,0,2,Canceled,2016-12-23
Resort Hotel,1,169,2016,September,36,1,2,5,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,139.5,0,0,Canceled,2016-07-22
Resort Hotel,0,12,2017,July,26,1,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,169.0,1,1,Check-Out,2017-07-03
City Hotel,1,88,2016,November,46,7,1,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,136.06,0,1,Canceled,2016-10-24
Resort Hotel,1,76,2015,July,29,14,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,126.0,0,2,Canceled,2015-05-27
City Hotel,1,30,2017,March,12,20,1,2,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.0,0,0,Canceled,2017-02-19
City Hotel,0,12,2015,September,37,9,0,2,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.85,0,2,Check-Out,2015-09-11
Resort Hotel,1,144,2016,August,34,17,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,176.0,0,0,Canceled,2016-07-18
Resort Hotel,0,133,2017,July,27,3,1,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,E,G,1,No Deposit,0,Transient,170.0,0,0,Check-Out,2017-07-05
City Hotel,0,109,2016,April,18,25,1,4,2,0.0,0,SC,BHR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.75,0,2,Check-Out,2016-04-30
Resort Hotel,1,180,2017,April,16,21,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.67,0,1,Canceled,2016-11-01
Resort Hotel,0,172,2016,July,31,24,2,4,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,138.8,1,2,Check-Out,2016-07-30
Resort Hotel,1,73,2016,October,43,21,2,3,2,2.0,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,0,Transient,166.0,0,1,Canceled,2016-08-16
Resort Hotel,0,72,2015,July,31,29,0,2,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,134.0,0,2,Check-Out,2015-07-31
Resort Hotel,0,31,2016,December,53,30,2,3,2,0.0,0,SC,PRT,Groups,Direct,0,0,0,E,I,3,No Deposit,0,Transient-Party,50.0,0,1,Check-Out,2017-01-04
City Hotel,0,69,2017,April,14,6,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,2017-04-07
Resort Hotel,0,5,2015,October,41,10,1,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,101.5,0,2,Check-Out,2015-10-12
City Hotel,0,165,2017,March,10,9,1,3,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.4,0,3,Check-Out,2017-03-13
Resort Hotel,0,37,2015,August,36,30,2,1,2,0.0,0,HB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,115.2,1,0,Check-Out,2015-09-02
Resort Hotel,0,162,2016,August,35,22,2,5,2,2.0,0,HB,LUX,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,308.57,1,2,Check-Out,2016-08-29
Resort Hotel,1,28,2016,January,1,1,2,6,2,2.0,0,BB,PRT,Online TA,TA/TO,0,1,0,G,G,1,No Deposit,0,Transient,94.25,0,0,Canceled,2015-12-12
Resort Hotel,0,34,2016,January,3,15,0,2,2,0.0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.0,0,0,Check-Out,2016-01-17
City Hotel,1,126,2016,July,29,11,1,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,73.12,0,0,Canceled,2016-07-11
Resort Hotel,0,48,2015,December,52,23,1,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,75.2,0,2,Check-Out,2015-12-28
City Hotel,0,124,2016,July,30,17,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,99.45,0,1,Check-Out,2016-07-21
City Hotel,0,269,2017,June,25,22,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117.0,0,1,Check-Out,2017-06-25
City Hotel,0,8,2016,April,15,5,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.0,0,1,Check-Out,2016-04-06
Resort Hotel,0,4,2015,September,36,2,0,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,161.0,1,0,Check-Out,2015-09-05
Resort Hotel,1,34,2016,August,36,31,2,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,C,1,No Deposit,0,Transient,170.0,0,1,Canceled,2016-08-22
Resort Hotel,0,182,2016,July,29,11,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,95.86,0,0,Check-Out,2016-07-18
City Hotel,0,85,2015,September,37,9,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,2015-09-11
City Hotel,1,80,2017,June,24,15,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.1,0,0,Canceled,2017-03-29
City Hotel,1,8,2016,October,44,28,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,155.0,0,1,Canceled,2016-10-21
Resort Hotel,1,202,2017,August,34,21,3,6,2,2.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,187.4,0,0,Canceled,2017-01-31
Resort Hotel,0,1,2017,January,1,3,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,D,0,No Deposit,0,Transient,45.0,1,0,Check-Out,2017-01-04
City Hotel,0,258,2017,March,9,1,0,4,2,1.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,95.56,0,3,Check-Out,2017-03-05
City Hotel,0,3,2015,September,36,4,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Contract,143.0,0,1,Check-Out,2015-09-06
Resort Hotel,0,44,2015,October,43,21,0,4,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,0,Contract,70.5,0,0,Check-Out,2015-10-25
Resort Hotel,1,69,2016,September,38,11,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,119.65,0,0,Canceled,2016-07-25
Resort Hotel,0,3,2015,December,50,6,1,0,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,38.0,0,1,Check-Out,2015-12-07
Resort Hotel,0,11,2015,August,34,21,2,4,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,175.17,0,1,Check-Out,2015-08-27
City Hotel,0,7,2016,November,46,9,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,3,20,A,A,0,No Deposit,0,Transient,67.0,1,0,Check-Out,2016-11-10
City Hotel,0,34,2016,November,49,27,2,3,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient-Party,75.0,0,0,Check-Out,2016-12-02
City Hotel,0,11,2016,December,50,6,0,1,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,124.0,0,0,Check-Out,2016-12-07
Resort Hotel,0,6,2016,September,39,19,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.0,0,3,Check-Out,2016-09-21
Resort Hotel,0,3,2016,March,13,24,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,107.67,1,0,Check-Out,2016-03-27
City Hotel,0,205,2015,July,30,25,2,1,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.5,0,2,Check-Out,2015-07-28
City Hotel,0,0,2017,March,12,24,0,0,0,0.0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,C,0,No Deposit,0,Transient,0.0,0,1,Check-Out,2017-03-24
Resort Hotel,0,2,2016,October,43,22,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,75.0,0,1,Check-Out,2016-10-23
Resort Hotel,0,40,2017,February,9,26,2,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,0,Transient,36.0,0,1,Check-Out,2017-03-01
City Hotel,0,14,2016,March,12,13,2,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,109.0,0,1,Check-Out,2016-03-17
City Hotel,0,131,2015,August,33,15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,94.5,0,0,Check-Out,2015-08-18
City Hotel,1,344,2016,June,25,16,0,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,59.0,0,0,Canceled,2015-10-21
City Hotel,1,135,2017,June,25,22,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99.0,0,0,Canceled,2017-05-09
Resort Hotel,0,48,2017,April,15,10,1,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.0,1,1,Check-Out,2017-04-11
City Hotel,0,324,2017,April,17,29,2,1,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,142.2,0,2,Check-Out,2017-05-02
Resort Hotel,0,84,2017,March,9,1,6,19,2,0.0,0,HB,CN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,55.8,0,1,Check-Out,2017-03-26
City Hotel,1,19,2017,July,28,13,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,193.33,0,0,Canceled,2017-07-03
City Hotel,1,39,2017,February,7,16,1,3,3,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,113.9,0,2,Canceled,2017-01-17
Resort Hotel,0,89,2015,August,33,15,2,5,2,1.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,145.75,1,1,Check-Out,2015-08-22
City Hotel,1,12,2015,December,52,24,0,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,0,Transient-Party,77.25,0,1,Canceled,2015-12-12
City Hotel,0,111,2016,April,18,24,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,0,Transient,85.86,0,0,Check-Out,2016-04-28
Resort Hotel,0,186,2016,September,39,23,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.0,0,2,Check-Out,2016-09-28
Resort Hotel,0,81,2017,February,8,22,2,5,2,0.0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,49.0,1,1,Check-Out,2017-03-01
